lid,date,image,site,mean.c2rcc_flags.img,mean.conc_chl.img,mean.conc_tsm.img,mean.iop_adet.img,mean.iop_adg.img,mean.iop_agelb.img,mean.iop_apig.img,mean.iop_atot.img,mean.iop_bpart.img,mean.iop_btot.img,mean.iop_bwit.img,mean.kd489.img,mean.kdmin.img,mean.kd_z90max.img,mean.latitude.img,mean.longitude.img,mean.pixel_classif_flags.img,mean.quality_flags.img,mean.rhow_10.img,mean.rhow_11.img,mean.rhow_12.img,mean.rhow_16.img,mean.rhow_17.img,mean.rhow_18.img,mean.rhow_1.img,mean.rhow_21.img,mean.rhow_2.img,mean.rhow_3.img,mean.rhow_4.img,mean.rhow_5.img,mean.rhow_6.img,mean.rhow_7.img,mean.rhow_8.img,mean.rhow_9.img,mean.rhown_10.img,mean.rhown_11.img,mean.rhown_12.img,mean.rhown_16.img,mean.rhown_17.img,mean.rhown_18.img,mean.rhown_1.img,mean.rhown_21.img,mean.rhown_2.img,mean.rhown_3.img,mean.rhown_4.img,mean.rhown_5.img,mean.rhown_6.img,mean.rhown_7.img,mean.rhown_8.img,mean.rhown_9.img,mean.rtoa_10.img,mean.rtoa_11.img,mean.rtoa_12.img,mean.rtoa_13.img,mean.rtoa_14.img,mean.rtoa_15.img,mean.rtoa_16.img,mean.rtoa_17.img,mean.rtoa_18.img,mean.rtoa_19.img,mean.rtoa_1.img,mean.rtoa_20.img,mean.rtoa_21.img,mean.rtoa_2.img,mean.rtoa_3.img,mean.rtoa_4.img,mean.rtoa_5.img,mean.rtoa_6.img,mean.rtoa_7.img,mean.rtoa_8.img,mean.rtoa_9.img,mean.unc_adet.img,mean.unc_adg.img,mean.unc_agelb.img,mean.unc_apig.img,mean.unc_atot.img,mean.unc_bpart.img,mean.unc_btot.img,mean.unc_bwit.img,mean.unc_chl.img,mean.unc_kd489.img,mean.unc_kdmin.img,mean.unc_kd_z90max.img,mean.unc_tsm.img,idpix,idepixflag,date_nzst.x,name,area,perimeter,Agency,SiteID,date_nzst.y,chla_insitu,dateDiff
15312,2016-08-16,S3A_OL_1_EFR____20160816T214621_20160816T214921_20180228T075002_0179_007_314_3600_LR2_R_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2135897728,1.23047947883606,0.736925065517426,0.00571219157427549,0.0477355569601059,0.0420233644545078,0.0651577264070511,0.112893290817738,0.440745025873184,0.683689415454865,0.242944374680519,0.129396393895149,0.123013600707054,8.66851997375488,-38.1963577270508,176.331558227539,5.52116060256958,-1613507328,0.00144031434319913,0.000774091051425785,0.00021817086962983,0.000235052953939885,9.39502206165344e-05,7.89217083365656e-05,0.0140781765803695,1.41379305205191e-05,0.015126159414649,0.0173022337257862,0.0203527752310038,0.0173417422920465,0.0126192439347506,0.00279948604293168,0.00154150160960853,0.00147707283031195,0.00157289416529238,0.000864906760398299,0.00025096710305661,0,0,0,0.0142915667966008,0,0.015470921061933,0.0172617398202419,0.0205197408795357,0.0171967502683401,0.0125221349298954,0.00299044512212276,0.00170390226412565,0.00160745845641941,0.0258370619267225,0.0231307372450829,0.0212030932307243,0.0070179863832891,0.0111331129446626,0.0181221682578325,0.0181375127285719,0.0100758979097009,0.00808488670736551,0.00570607138797641,0.17174331843853,0.00212327716872096,0.0140095315873623,0.156818300485611,0.124613702297211,0.08938829600811,0.0778086483478546,0.0555165857076645,0.0342087335884571,0.0275692604482174,0.0266191754490137,0.00186217215377837,0.00535355508327484,0.00545801222324371,0.00660904590040445,0.00673830835148692,0.0634688809514046,0.0583833381533623,0.0629153475165367,0.113968551158905,0.00409548822790384,0.00386881758458912,0.261091023683548,0.0727127939462662,0,OK,2016-08-17,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2016-08-17,2,0
15312,2017-05-21,S3A_OL_1_EFR____20170521T213854_20170521T214154_20180421T070205_0179_018_043_3600_LR2_R_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147468544,0.692070960998535,0.178545951843262,0.0315420664846897,0.0687282234430313,0.0371861606836319,0.0371405147016048,0.105868734419346,0.111720807850361,0.151503175497055,0.0397823564708233,0.111993186175823,0.113125137984753,8.93436241149902,-38.196475982666,176.332077026367,0,-1609928704,0.000841105589643121,0.000413666857639328,0.00011422347597545,0.0001221741840709,4.69900842290372e-05,3.9141272281995e-05,0.00962436851114035,6.71198085910873e-06,0.0102583365514874,0.0113379573449492,0.0127055756747723,0.0105991447344422,0.00743502005934715,0.00151788385119289,0.000856523460242897,0.000851314980536699,0.000922628911212087,0.000469887017970905,0.000135206631966867,0,0,0,0.0100838178768754,0,0.0107277911156416,0.0114682875573635,0.0127758793532848,0.0104615092277527,0.00717216497287154,0.00169260567054152,0.000979069853201509,0.000949154898989946,0.0319232121109962,0.0306555088609457,0.0358567871153355,0.0103654721751809,0.0171805936843157,0.0309388898313046,0.0335285700857639,0.0263292230665684,0.024569746106863,0.0189013294875622,0.199026182293892,0.00934332516044378,0.0290909744799137,0.182661473751068,0.145867541432381,0.104503966867924,0.0915405601263046,0.0668156966567039,0.0418506115674973,0.0336868725717068,0.0325673148036003,0.00356303015723825,0.00567401759326458,0.00470275245606899,0.00372240482829511,0.00655535096302629,0.0178399067372084,0.030907342210412,0.0123989135026932,0.0625724866986275,0.00379019975662231,0.00382955907844007,0.312616527080536,0.0397443436086178,0,OK,2017-05-22,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2017-05-21,2.4,1
15312,2018-12-08,S3B_OL_1_EFR____20181208T212538_20181208T212838_20200115T175021_0180_019_271_3600_MR1_R_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147480704,0.791649758815765,0.702704310417175,0.0220311675220728,0.055311169475317,0.0332800038158894,0.0426457151770592,0.0979568883776665,0.419919550418854,0.65203994512558,0.232120335102081,0.0991752371191978,0.0999957844614983,10.2060251235962,-38.197566986084,176.331726074219,0.00142772519029677,-1608927488,0.00124902522657067,0.000670843757688999,0.000194015476154163,0.000209666337468661,8.64394387463108e-05,7.30467145331204e-05,0.0143891293555498,1.35651134769432e-05,0.0156360026448965,0.0180200431495905,0.0208355057984591,0.0169752798974514,0.0117028774693608,0.00253544165752828,0.00138566095847636,0.00130642822477967,0.00125692412257195,0.00070843257708475,0.000203372561372817,0,0,0,0.0131647577509284,0,0.0143580660223961,0.0163149852305651,0.0188070759177208,0.0150309829041362,0.0102443210780621,0.00240389187820256,0.00137751176953316,0.00129767379257828,0.0314341671764851,0.0322472862899303,0.0416042841970921,0.0126384738832712,0.0217946544289589,0.0364371240139008,0.0381619930267334,0.0292534958571196,0.026494475081563,0.0165371224284172,0.192598417401314,0.00529353227466345,0.0420658998191357,0.176808506250381,0.140003681182861,0.102704405784607,0.0911721587181091,0.0711383745074272,0.0425885021686554,0.033655472099781,0.032316118478775,0.00359908421523869,0.00560989137738943,0.00363842095248401,0.00522438529878855,0.00520798331126571,0.0562650673091412,0.0480629913508892,0.0638123825192451,0.0889867097139359,0.00313134887255728,0.00316199357621372,0.329454928636551,0.0603162944316864,0,OK,2018-12-09,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2018-12-12,1.1,3
15312,2019-04-13,S3B_OL_1_EFR____20190413T215928_20190413T220228_20200112T081253_0179_024_143_3600_MR1_R_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2097371392,1.51970088481903,1.3812563419342,0.0849107280373573,0.174594327807426,0.0896835997700691,0.0797004401683807,0.254294782876968,0.724455177783966,1.35262858867645,0.628173351287842,0.253755301237106,0.218832194805145,4.92142772674561,-38.1971321105957,176.330657958984,23.8953418731689,-1623140736,0.00262386701069772,0.001551523222588,0.000429893436376005,0.000473017105832696,0.000190887076314539,0.000160519979544915,0.00784443598240614,2.93897173833102e-05,0.00868302956223488,0.0109307868406177,0.0152401616796851,0.0151446023955941,0.0145052438601851,0.00498417671769857,0.00288811977952719,0.00269946525804698,0.00253824074752629,0.00150996295269579,0.000449735933216289,0,0,0,0.00769797246903181,0,0.00855072494596243,0.0105580193921924,0.0142020797356963,0.0140217933803797,0.0133291818201542,0.00459649134427309,0.00275900145061314,0.00259373756125569,0.0234588943421841,0.0233082845807076,0.0302013363689184,0.00848190952092409,0.0147572681307793,0.0262688994407654,0.0289442483335733,0.0250641833990812,0.0235172845423222,0.0169575158506632,0.153297916054726,0.00701203197240829,0.0299844276160002,0.140007108449936,0.110898457467556,0.0813938602805138,0.0718295723199844,0.0541962161660194,0.031486801803112,0.0250858478248119,0.0242453198879957,0.0107322037220001,0.0182386431843042,0.0113653335720301,0.0103440675884485,0.0173754636198282,0.144067928195,0.134539321064949,0.184765174984932,0.181517109274864,0.0106701040640473,0.00914542563259602,0.203375935554504,0.156639710068703,0,OK,2019-04-14,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2019-04-16,1.7,2
15312,2019-04-14,S3B_OL_1_EFR____20190414T213317_20190414T213617_20200112T082329_0180_024_157_3600_MR1_R_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147483648,0.58726954460144,0.376148998737335,0.0432850196957588,0.0795925632119179,0.0363075472414494,0.0319408886134624,0.111533463001251,0.219650283455849,0.334473788738251,0.114823505282402,0.118810601532459,0.119385652244091,8.7940731048584,-38.1971969604492,176.331314086914,0.143013283610344,-1610612736,0.000860674539580941,0.000437266106018797,0.000126667786389589,0.000137204988277517,5.61593151360285e-05,4.73060026706662e-05,0.00951823405921459,8.72694818099262e-06,0.0103457663208246,0.0116964615881443,0.0129406908527017,0.0101334629580379,0.00677861552685499,0.00158863374963403,0.000917791971005499,0.000891350966412574,0.000916784687433392,0.000480714690638706,0.000138648596475832,0,0,0,0.00952800270169973,0,0.0103802448138595,0.0114554790779948,0.0123292487114668,0.00967067759484053,0.00643144268542528,0.00164695840794593,0.000978656113147736,0.000948723696637899,0.0283905640244484,0.0261344723403454,0.0280868113040924,0.00789449736475945,0.0133777875453234,0.0233690794557333,0.0249032564461231,0.01781483925879,0.0145085044205189,0.00972094293683767,0.191299572587013,0.00294912653043866,0.0186953973025084,0.175267159938812,0.138603687286377,0.100786730647087,0.0881073921918869,0.0639226734638214,0.0381839759647846,0.0305152870714664,0.0293711684644222,0.00555550772696733,0.0071024619974196,0.0033746010158211,0.00470397947356105,0.00552748236805201,0.0284555330872536,0.027645705267787,0.0320819802582264,0.079878069460392,0.00410656910389662,0.00410930020734668,0.289546489715576,0.0359463430941105,0,OK,2019-04-15,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2019-04-16,1.7,1
15312,2019-04-15,S3B_OL_1_EFR____20190415T210706_20190415T211006_20200112T083257_0179_024_171_3600_MR1_R_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147483648,0.310524016618729,0.201019242405891,0.0488140434026718,0.0683576539158821,0.0195436123758554,0.0173716973513365,0.0857293605804443,0.0702528953552246,0.17122545838356,0.100972570478916,0.0994438007473946,0.10585243999958,9.57650089263916,-38.1967010498047,176.332046508789,0,-1602224128,0.000485197961097583,0.000231140176765621,6.85837512719445e-05,7.3717936174944e-05,3.00402389257215e-05,2.52273239311762e-05,0.00640081474557519,4.59998091173475e-06,0.00680346041917801,0.00711788656190038,0.00695662712678313,0.0050565442070365,0.0031549371778965,0.00083807046758011,0.000501361850183457,0.000500142865348607,0.000488687015604228,0.000231468860874884,6.74849870847538e-05,0,0,0,0.00687836157158017,0,0.00726339919492602,0.00751438923180103,0.00682849017903209,0.00500426534563303,0.00312326359562576,0.000833960366435349,0.000503446266520768,0.000506081560160965,0.0486046969890594,0.0557898692786694,0.0861811265349388,0.0216693598777056,0.0394056774675846,0.0755459144711494,0.0850573554635048,0.0813348367810249,0.0791426226496696,0.0566312298178673,0.301267296075821,0.0215944927185774,0.0902154222130775,0.278037548065186,0.222072288393974,0.159184038639069,0.138489723205566,0.100340627133846,0.0639853551983833,0.0523747578263283,0.0504678376019001,0.00592004414647818,0.00610487721860409,0.00144484185148031,0.00331940711475909,0.00367415021173656,0.0108342953026295,0.0167488288134336,0.0169448256492615,0.0554922632873058,0.00343333976343274,0.00365427299402654,0.340277820825577,0.0225013848394156,0,OK,2019-04-16,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2019-04-16,1.7,0
15312,2019-06-18,S3B_OL_1_EFR____20190618T214806_20190618T215106_20200112T205328_0179_026_314_3600_MR1_R_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147477248,0.995036542415619,0.437688291072845,0.0362199880182743,0.0727767795324326,0.0365567915141582,0.0528790988028049,0.125655889511108,0.190762579441071,0.397472620010376,0.206710025668144,0.138961091637611,0.135239511728287,8.83437633514404,-38.1966552734375,176.331726074219,0,-1610612736,0.000903850130271167,0.000464133190689608,0.000132716333610006,0.000142611213959754,5.62968525628094e-05,4.70710219815373e-05,0.00975060183554888,8.25518782221479e-06,0.0102832671254873,0.0108777638524771,0.0115259187296033,0.00948912743479013,0.00673116790130734,0.00157456775195897,0.000913923606276512,0.000908968271687627,0.00100288086105138,0.000530024000909179,0.00015327674918808,0,0,0,0.0101176630705595,0,0.0108349760994315,0.0113853123039007,0.0121074542403221,0.00964213069528341,0.00680396892130375,0.00179266021586955,0.00105342268943787,0.00102098449133337,0.0303240306675434,0.0266637988388538,0.0238535702228546,0.00754170678555965,0.0124511159956455,0.0202702078968287,0.02040702290833,0.0108895720914006,0.00863516516983509,0.00575620820745826,0.188337683677673,0.0022656621877104,0.00891952496021986,0.174678131937981,0.140013664960861,0.100732266902924,0.0880466252565384,0.062981128692627,0.0396734960377216,0.0323917455971241,0.0313673540949821,0.00484411232173443,0.00712321558967233,0.0041308063082397,0.00548589788377285,0.00663225539028645,0.0296926479786634,0.0347148887813091,0.0397567301988602,0.0942265391349792,0.00506052002310753,0.0049283211119473,0.281914681196213,0.0441294237971306,0,OK,2019-06-19,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2019-06-18,3.2,1
15312,2019-11-20,S3B_OL_1_EFR____20191120T212928_20191120T213228_20191122T015209_0179_032_214_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2141623168,0.194228872656822,0.113308101892471,0.0322488993406296,0.047123558819294,0.0148746576160192,0.0109479408711195,0.0580714978277683,0.047197513282299,0.0942598655819893,0.0470623560249805,0.0741031840443611,0.0778913795948029,13.1666984558105,-38.1967315673828,176.331207275391,3.04900360107422,-1607276032,0.00110713928006589,0.000640458078123629,0.000142924356623553,0.000153418004629202,4.57920614280738e-05,3.64594634447712e-05,0.0412586145102978,4.96050915899104e-06,0.0433495454490185,0.0443656407296658,0.044853687286377,0.0359047949314117,0.0234081819653511,0.00231710984371603,0.00107763812411577,0.00106979464180768,0.00116517231799662,0.000662606733385473,0.000169917868333869,0,0,0,0.0355235189199448,0,0.040423221886158,0.0435078740119934,0.0429925248026848,0.0288724545389414,0.0165411811321974,0.00252064410597086,0.00125519232824445,0.00116498186253011,0.0276822708547115,0.0300331562757492,0.0382465869188309,0.0108648696914315,0.0196772981435061,0.0337208956480026,0.0349020510911942,0.0257889553904533,0.0221965685486794,0.0151605429127812,0.176424235105515,0.0057085077278316,0.0301433652639389,0.161440268158913,0.125510200858116,0.0885210558772087,0.0774771347641945,0.0585300102829933,0.037010170519352,0.0295435134321451,0.0285044126212597,0.00373499467968941,0.0040301913395524,0.00110111059620976,0.00202893046662211,0.00269290944561362,0.0076189273968339,0.0106577780097723,0.00979306362569332,0.0336245559155941,0.00216406094841659,0.00227842945605516,0.388359546661377,0.014571750536561,0,OK,2019-11-21,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2019-11-19,2.1,2
15312,2019-12-09,S3B_OL_1_EFR____20191209T213657_20191209T213957_20191211T005143_0179_033_100_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-1961006848,0.497308790683746,0.244531735777855,0.0216276124119759,0.0505680404603481,0.0289404280483723,0.0271321255713701,0.0777001604437828,0.142185598611832,0.210850477218628,0.0686648860573769,0.0752608701586723,0.077659085392952,12.8976716995239,-38.1965637207031,176.330673217773,88.9134063720703,-1657228928,0.000807193398941308,0.000405387982027605,0.000115867609565612,0.000124510086607188,5.02991606481373e-05,4.23226847487967e-05,0.011774537153542,7.71716258896049e-06,0.0126983039081097,0.0141497058793902,0.0153937805444002,0.0119046289473772,0.00763152632862329,0.00156136252917349,0.000869079492986202,0.000839450862258673,0.000857375212945044,0.000453124433988705,0.000129114181618206,0,0,0,0.0115633234381676,0,0.012584718875587,0.01395508274436,0.0150136202573776,0.0113567309454083,0.00716188549995422,0.00160845520440489,0.000926912704017013,0.000887461239472032,0.0256812069565058,0.0252553466707468,0.0295167677104473,0.00969552528113127,0.0143212620168924,0.0241395682096481,0.0264858398586512,0.0178267192095518,0.0157868601381779,0.0105626881122589,0.162794753909111,0.00422939611598849,0.028181416913867,0.14853435754776,0.115351177752018,0.0821595713496208,0.0723887383937836,0.0547305233776569,0.0339502021670341,0.027293449267745,0.026285357773304,0.00291232764720917,0.00493266806006432,0.0036002101842314,0.00318924803286791,0.00475628906860948,0.0251514669507742,0.0447997748851776,0.0147321270778775,0.0532315224409103,0.00251166801899672,0.00259099854156375,0.445165902376175,0.056103378534317,0,OK,2019-12-10,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2019-12-11,1.2,1
15312,2020-01-19,S3A_OL_1_EFR____20200119T211253_20200119T211553_20200121T013524_0179_054_057_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147483648,0.173292383551598,0.124442249536514,0.0409995652735233,0.0530113913118839,0.0120118288323283,0.00965824909508228,0.0626696422696114,0.0536470897495747,0.103671126067638,0.0500240363180637,0.071087934076786,0.0734532997012138,15.5990562438965,-38.1970252990723,176.332107543945,0,-1602224128,0.000344862433848903,0.000161546864546835,4.59734619653318e-05,4.88311525259633e-05,1.91539802472107e-05,1.59849168994697e-05,0.00960841588675976,2.83020790448063e-06,0.0105844093486667,0.00981252826750278,0.00748566631227732,0.00460667628794909,0.0025863996706903,0.000640958256553859,0.000365797692211345,0.000359468715032563,0.00037394292303361,0.000174635031726211,4.9338246753905e-05,0,0,0,0.0109852198511362,0,0.0112849790602922,0.0102979624643922,0.00789993535727262,0.00510881235823035,0.0027677717152983,0.000655542069580406,0.000385900784749538,0.000388054351788014,0.0417524613440037,0.0483845137059689,0.0725578814744949,0.0199265200644732,0.0357321836054325,0.0638319775462151,0.0687342211604118,0.0575702451169491,0.0543755143880844,0.0336533822119236,0.249809414148331,0.00959924515336752,0.0722992122173309,0.228728041052818,0.182437762618065,0.132806599140167,0.116253592073917,0.0894231796264648,0.0563715361058712,0.0450761280953884,0.0432403050363064,0.005294696893543,0.00508446013554931,0.00113761879038066,0.0018378309905529,0.00493572698906064,0.0102717829868197,0.0118562132120132,0.00889847334474325,0.0305942799896002,0.00212777103297412,0.00219792034476995,0.4264015853405,0.0161630623042583,0,OK,2020-01-20,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2020-01-21,0.8,1
15312,2020-08-15,S3B_OL_1_EFR____20200815T215550_20200815T215850_20200817T012828_0179_042_200_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147483648,2.45963263511658,1.2957204580307,0.0775712132453918,0.150854453444481,0.0732832551002502,0.126577004790306,0.277431458234787,0.36919954419136,1.24551451206207,0.876314997673035,0.291273891925812,0.243036478757858,4.35093212127686,-38.1962509155273,176.331604003906,0,-1610612608,0.00208494765684009,0.00125008344184607,0.000365421874448657,0.00039877844392322,0.000162914497195743,0.000136979564558715,0.00527745811268687,2.49828372034244e-05,0.00564580364152789,0.00664423499256372,0.0088800135999918,0.00925299525260925,0.00937202386558056,0.00356667349115014,0.00214835838414729,0.00207991548813879,0.00209244946017861,0.00127763417549431,0.000383739301469177,0,0,0,0.0053995125927031,0,0.00585764041170478,0.0068520656786859,0.00881768669933081,0.00905296206474304,0.0090245995670557,0.00357653829269111,0.00219806889072061,0.00210096733644605,0.0269179549068213,0.0239812284708023,0.0225184708833694,0.00720753241330385,0.0120303686708212,0.019341729581356,0.0194568932056427,0.0117024788632989,0.00947350729256868,0.00686621852219105,0.163927271962166,0.0028946225065738,0.0133120464161038,0.149702996015549,0.118175499141216,0.0852000638842583,0.0761129409074783,0.0590517073869705,0.0353419631719589,0.0279249604791403,0.0271887965500355,0.0108164800330997,0.0166913866996765,0.0101869460195303,0.0146874152123928,0.0187242645770311,0.0933450683951378,0.135303631424904,0.181349486112595,0.26130422949791,0.0144760869443417,0.012021517381072,0.214359849691391,0.159946784377098,0,OK,2020-08-16,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2020-08-19,5.1,3
15312,2020-08-16,S3B_OL_1_EFR____20200816T212939_20200816T213239_20200818T005217_0179_042_214_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147483648,1.65949845314026,0.707305014133453,0.0579581782221794,0.123238280415535,0.0652801096439362,0.0865333452820778,0.209771618247032,0.315274357795715,0.659391820430756,0.34411746263504,0.219992578029633,0.192816689610481,5.35857534408569,-38.1969108581543,176.331237792969,0,-1609977344,0.00135402521118522,0.000752325402572751,0.0002131852961611,0.000231110403547063,9.19988597161137e-05,7.70553087932058e-05,0.00509660830721259,1.37154047479271e-05,0.00542305642738938,0.00622793938964605,0.00794036872684956,0.00789373554289341,0.00737358117476106,0.00235661002807319,0.00138405582401901,0.00135426805354655,0.00132569496054202,0.000757491739932448,0.000222794493311085,0,0,0,0.00521928258240223,0,0.0055708410218358,0.00623352825641632,0.00757368467748165,0.00737810879945755,0.00669271033257246,0.00230912980623543,0.00138928857631981,0.00133898190688342,0.0346069894731045,0.0342953316867352,0.0395135395228863,0.0114681581035256,0.0191076789051294,0.0343708544969559,0.0367538072168827,0.0293572973459959,0.0268583614379168,0.0200024787336588,0.211407601833344,0.00937493797391653,0.0332384295761585,0.194773152470589,0.154276117682457,0.110346101224422,0.097353532910347,0.0733385235071182,0.0459284223616123,0.0368064530193806,0.0355807691812515,0.0083013353869319,0.0127262184396386,0.00710428459569812,0.0103765605017543,0.0126262456178665,0.0485443025827408,0.0542928278446198,0.0711748600006104,0.18227307498455,0.00880540162324905,0.00768816564232111,0.217498257756233,0.067425511777401,0,OK,2020-08-17,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2020-08-19,5.1,2
15312,2020-12-14,S3B_OL_1_EFR____20201214T211826_20201214T212126_20201216T012704_0179_046_385_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-1947941888,0.6524458527565,0.336108356714249,0.10638402402401,0.197987020015717,0.0916029885411263,0.0353060699999332,0.233293086290359,0.157631397247314,0.296365112066269,0.138733744621277,0.119820065796375,0.120424866676331,8.85683917999268,-38.1965370178223,176.330505371094,95.1467514038086,-1653197568,0.000788167002610862,0.000399804004700854,0.000120801501907408,0.000131255306769162,5.53884237888269e-05,4.68600810563657e-05,0.00611152360215783,8.87096302903956e-06,0.00676202727481723,0.00796790607273579,0.00926809012889862,0.0073648071847856,0.00517645012587309,0.00138483685441315,0.000832584395539016,0.000815056555438787,0.000785699929110706,0.000416687951656058,0.00012263581447769,0,0,0,0.00600462313741446,0,0.00665592914447188,0.00780771346762776,0.00855340156704187,0.00686520431190729,0.00472442666068673,0.00136902916710824,0.000839382584672421,0.000816370593383908,0.0364497154951096,0.0492038540542126,0.085446260869503,0.0215464346110821,0.0401497483253479,0.0750644654035568,0.0856213420629501,0.0852323174476624,0.0822243243455887,0.0604106299579144,0.212434083223343,0.0228399243205786,0.0956102162599564,0.194412648677826,0.152633592486382,0.110773749649525,0.100680269300938,0.0862426534295082,0.0500383526086807,0.0388182401657104,0.0372960306704044,0.0178449973464012,0.032277800142765,0.0169298518449068,0.00689907185733318,0.0450563691556454,0.0183507334440947,0.0303268227726221,0.0307012535631657,0.119627609848976,0.00493047898635268,0.00494213448837399,0.345685958862305,0.0392430052161217,0,OK,2020-12-15,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2020-12-16,2.3,1
15312,2021-02-16,S3B_OL_1_EFR____20210216T215932_20210216T220232_20210218T022211_0179_049_143_3600_LN1_O_NT_002.SEN3c2rcc.data,Lake Tikitapu                 (Blue Lake),-2147481088,2.9921977519989,2.68772077560425,0.125162973999977,0.292852252721786,0.167689263820648,0.153426319360733,0.446278601884842,1.32708036899567,2.70083832740784,1.37375807762146,0.40475469827652,0.306838482618332,3.29408001899719,-38.195930480957,176.33088684082,0,-1606418432,0.00561745557934046,0.00350988283753395,0.000961457146331668,0.00106278317980468,0.000424162455601618,0.000355563592165709,0.00924847275018692,6.43734383629635e-05,0.0102802850306034,0.0134110068902373,0.0201840009540319,0.0222486350685358,0.02449313364923,0.0103288907557726,0.00613704370334744,0.00571532920002937,0.00521644111722708,0.00330343609675765,0.00096845772350207,0,0,0,0.00893600657582283,0,0.0100127132609487,0.0128386840224266,0.0186605621129274,0.0202816464006901,0.0224998686462641,0.009364053606987,0.00567622669041157,0.00530686648562551,0.0379047244787216,0.0350212343037128,0.0386553667485714,0.0108747333288193,0.0193433687090874,0.0341137051582336,0.0371436588466167,0.0327515304088593,0.0306484680622816,0.0210540629923344,0.147032156586647,0.00713333347812295,0.036472599953413,0.13542465865612,0.110696159303188,0.0890464633703232,0.085019439458847,0.0773414969444275,0.0448979735374451,0.0386100821197033,0.0382811948657036,0.0156786143779755,0.0339866280555725,0.0265903230756521,0.0188704635947943,0.0376649238169193,0.337764829397202,0.357761561870575,0.448195308446884,0.338228285312653,0.0224126949906349,0.0170043017715216,0.19131001830101,0.399796366691589,0,OK,2021-02-17,Lake Tikitapu                 (Blue Lake),1444536.33789062,5070.25595103175,Bay of Plenty Regional Council,Lake Tikitapu at Site 1 (Integrated),2021-02-16,2.4,1
